text,pred_id,pred_label,p_label0,p_label1,p_label2,true_id,true_label
در هر صورت علاقه اي به ديدنش نداشتم اونجا، ولي خوب هايدگر هم طرفدار نازي بود، اما چيزي از بزرگيش رو كم نكرد. اين خاصيت انسانه، پر از اشتباه و در عين حال بزرگ,2,pos,0.29574695,0.14310668,0.5611464,2,pos
بله دقیقاً همین‌طوره که می‌فرمایید؛ و در حسن نیت و مسئولیت‌پذیری ایشون شکی نیست؛ ولی نظر شخصی من اینه که سنجیده عمل نشده. متأسفانه وقتی بستر مورد مطالعه قرار گرفته از سوی چندین روان‌شناس و... و تدوین شده وجود نداره، گاهی اقدامات سلیقه‌ای و شخصی این‌چنینی می‌تونه به مراتب تبعات,0,neg,0.8914422,0.019876115,0.088681795,0,neg
داش علي منصور! متشكريم كه يه ركورد جانانه تو آسيا برامون ثبت كردي اخه لامصب شش تا رو چجوري خوردين #استقلال_العین #منصوريان #افتضاح,0,neg,0.8790816,0.022539195,0.09837914,0,neg
وحید شریعت فاجعه تاریخی رو یادته؟ داره به جاهای خوبش میرسه! https:// freudianassociation.org/?p=36844 #Internet_For_Mitra_Now #اینترنت_برای_میترا,2,pos,0.25308362,0.1440164,0.6029,2,pos
بعید میدونم شما حافظ قرآن باشید!! که از درک مبانی اولیه بی بهره اید. #احمق #عالم_بی_عمل #نشخوار,0,neg,0.9739343,0.006168879,0.01989688,0,neg
وقتی باور داشته باشی قرآن کلام خداست؛ یعنی خداوند و یگانگی اون،معاد و روز حساب، پیامبر و رسالتش وخیلی چیزهای دیگر رو پذیرفتی یعنی پذیرفتن هر کدام نشان از پذیرفتن خدای یگانه داره. حالا چرا باید برای امر کرده ها و نهی فرموده های همچین خدایی( بلند مرتبه! و بی نیاز) دلیل نیاز باشه؟!,0,neg,0.643685,0.07898167,0.2773334,1,med
یه ضلع سوم هم داره‌، مظلوم نمایی و من چقدر بدبختم: عزیزم تو چه قدر خفنی، من چه قدر بدبختم (خودش را به وی می‌مالاند),0,neg,0.9050516,0.016929923,0.07801843,0,neg
دوش ، کتاب ، چای ، فیلم ...هنوزم میشه خوشبخت بود. #دلخوشی,2,pos,0.043547753,0.058501177,0.8979511,2,pos
رییسی از امام رضا تو دهنی خورد تا یاد بگیرد با دین مردم بازی نکند #ریاکار #دغلباز,0,neg,0.9701719,0.0065261754,0.023301823,0,neg
قدردان تلاش امثال شما هستم و سعی می‌کنم از همین مدل پیروی کنم. منم همین‌جام و نمی‌رم. معتقدم از یه جا به بعد دیگه خودمون اهمیت نداریم و باید به بعدی‌ها فکر کرد. اگر هر یک میلیون نفر بتونن سالی یک دونه قانون خوب تصویب کنن یا یه قانون بد رو حذف، سالی ۸۰ قانون جلوییم. هرچیزی ممکنه.,0,neg,0.7291476,0.05682399,0.21402834,2,pos
قطعا کسانی که آیات ما را تکذیب کردند و از پذیرفتن آنها تکبر ورزیدند، درهای آسمان بر آنان گشوده نخواهد شد و در بهشت هم وارد نمی شوند مگر آنکه شتر در سوراخ سوزن در آید...! سوره اعراف آیه 54 خدا داره مثل میزنه... نظرت؟ #تام_و_جری,0,neg,0.91291463,0.016096506,0.0709889,0,neg
وقتی داعش پشت دروازه اربیل و سلیمانیه بود کجا بودی قهرمان ! وقتی کوبانی محاصره بود کجا بودی قهرمان ! توی سوراخهای توئیتری مخفی بودی و به نفع جاهلیت عرب آل سعود توئیت می زدی می دونی سردار سلیمان تنها با 70 نفر جلوی داعش رو گرفت! می دونی ناموس کرد ! ناموس ایرانیه ! #جمهوري_اسلامي pic.twitter.com/4KKD06FlYl,0,neg,0.90861374,0.021468626,0.0699177,0,neg
فرقی نداره من قبول دارم,0,neg,0.7197567,0.057260953,0.22298229,2,pos
میگن : #مخملباف و #خاتمی #ملک_مطیعی رو ممنوع التصویر کردن ! میگم: ملک مطیعی مروج فساد و فحشا و همپالگی اشرف پهلوی بود و کار اونا خیلی هم درست بوده! نکته بدش اینه که اونا رو عقیده درستشون نموندن !,0,neg,0.9736009,0.006175978,0.020222994,0,neg
من پیروزی انقلاب و بهت تبریک میگم,2,pos,0.04205402,0.057927243,0.9000187,2,pos
دمت گرم . البته از اون موقع به بعد هی به ملت می‌گفتی برن سر جاشون بخوابن :))),2,pos,0.17464724,0.12347213,0.70188063,2,pos
اقا چقدر #افطار خوبِ #دست_خوش,2,pos,0.04404689,0.05827975,0.8976734,2,pos
