Unnamed: 0,id,shortcode,text,modified_at,label,sentiment
111,18078996844188860,B-IAjrPjgFd,@azarijahromi واقعا این حجم از اعتراض ها رو نمیبینید؟ ریس جمهور دستور پرداخت یارانه حمایتی کرونا رو دادن بعد میشه بگین شما به کی پرداخت کردین؟ من خودم چندین نفر رو میشناسم که نه درامد ثابتی دارند نه مستمری بگیر یا بازنشسته هستن نه کارمند هستن حتی دو سه نفر هستن که حتی دو سه ماهه کاملن بیکار هستن اما برای هیچ کدوم هیچ پولی واریز نشده بانک اطلاعاتی شما کجاست که فقط یه عده خاص هستن و بقعیه رو نمیبینید؟ چرا هیچ سایت سامانه یا شماره تماسی برای اعتراض یا حداقل بررسی مجدد صلاحیت افرادی که الان دارن اعلام میکنن با بیکاریم درامد نداریم اما به ما این یارانه رو ندادن وجود نداره,2020-05-20 17:24:43,-1,-1
113,17920819582387820,B9cTAhmlRRW,مراقب خودت باش کرونا خطرناکه بانو,2020-07-12 12:06:54,1,1
114,17870360503643170,B-IAjrPjgFd,جان مادرت بدادمون برس بخش خصوصی از تعطیلی کارمندان ممانعت به عمل می آوردند لطفا بخشنامه بدید تعطیل کنند مگه ما کارمندای بخش خصوصی آنتی کرونا هستیم؟,2020-07-28 12:37:39,0,-1
115,18138001195017480,B99Ek3LD6ea,وزیر جوان عیدی امسال رفع فیلتر تلگرام با صد گیگ رایگان تا پایان شکست کرونا,2020-05-23 18:38:29,0,0
116,17849707318968130,B-IAjrPjgFd,چرا فقط به معلما بسته اینترنت دادی مگه ما دانش اموز ها نباید استفاده کنیم  معلم ها که با حقوق هایی که میگیرن میتونن نت بگیرن ولی با این وضع کرونا کسب و کار والدین ما خابیده و نمیتونن کار کنن,2020-08-05 15:12:07,-1,-1
117,18136504981063200,B9W8zIfDP3U,مو ک کرونا نمگیروم 😂😂😂,2020-07-19 12:00:20,0,0
118,18093314422156120,B9WJIX0jnBB,"🇮🇷🇮🇷🇮🇷خدمت سروران گرامی، در راستای ایجاد اتحاد ملی، برای مقابله با کرونا، و جلوگیری از خطرات این بحران،  لطفا از فالوور هاتون بخواهید به پیج ریاست جمهوری مراجعه بفرمایند و در خواست و مطالبه ی قرنطینه خانگی مردم  به مدت یک ماه داشته باشند و به غیر از مراکز ضروری هیچ اداره ای فعالیت نداشته باشد.
 پیج ریاست جمهوری 
@hrouhani
🇮🇷🇮🇷🇮🇷",2020-05-27 17:15:28,0,0
119,17951587051309990,B-IAjrPjgFd,آقای جهرمی فردا مهلت بسته های ۱۰۰ گیگی اینترنت ثابت و وای فای تموم میشه ولی هیات دولت بنا به دستور رییس جمهور قرنطینه رو میخان سفت و سخت تر کنن اگه امکانش هست تمهیداتی رو برای تجدید و دوباره فعال سازی این بسته اینترنتی شکست کرونا به شرکت های مخابراتی و ارائه دهنده خدمات اینترنت ابلاغ کنید,2020-07-19 07:16:10,0,0
120,18093522508178120,B9_2tQrjDws,کو گوش شنوا والا مردم دارن به هم نگاه میکنن همیشه مرگ 👈 برای همسایه تصادف همسایه و کرونا هم همسایه میگیره همیشه از این زاویه به خطرات نگاه میکنیم,2020-07-19 09:57:02,-1,-1
121,18028923652250880,B9b_KKCJTHP,چه کرونا شیکی,2020-06-15 18:58:44,1,0
122,17892540769478330,B97EkTFAKhj,اینکه تا الان هرچی گفتی دروغه مگه قرار نبود بخاطر کرونا ب ملت فشار نیارین حالا چیشده ک تلفنهای ما بخاطر عدم پرداخت قطع شد,2020-07-13 18:58:53,-1,-1
127,17885250250525830,B-KXfX7DLk1,یه دانشجو با درامد صفر با این کرونا اقا دوتا سایتم وا نکنیم که میپوسیم چهارتا مقاله نخونیم تحقیقی فیلمی صد گیگ خونگی ما اصلا پرت خالی نداریم که مودم بگیریم اوپراتورهاهم که کلا همین یه ذره پولمونم خالی کردن 😊,2020-07-25 18:49:08,-1,-1
128,18109340317113688,B96gy-KAenH,همه ادارات کارشون کم شده کار ماچندین برابر تازه همکارای ما بخاطر کرونا بعضیاشون اداره نمیان,2020-06-15 14:33:47,-1,-1
129,18098251999090420,B-KXfX7DLk1,شرکت رهام داتک در هر حالت انگار کنده..قبل کرونا کند بود الانم دیگه واویلاس..لاک پشت از این سریعتر میره..خسته شدیم به خدا..این شرکت حتی 100 گیگ رایگانشم نداد و فقط شاید در حد 30-40 گیگ داد..خوبه نوش جان..ما رو خر فرض کنین ببینیم تهش چی میشه,2020-05-17 20:10:13,-1,-1
130,17878619152577730,B-KXfX7DLk1,اینترنت رایگان برای حمایت از قرنطینه و شکست ویروس کرونا 💪💪فقط کافیه صفحه ی مارو فالو کنید و اونو به دوستاتون معرفی کنید 😍😍😍@inter_net1399,2020-07-25 03:13:51,0,0
137,17866868362687280,B-KXfX7DLk1,وزیر جان ما از ترس کرونا نزنیم بیرون‌سیل چه کنیم.زلزله چه کنیم قسط ها چک هامون چه کنیم...واقعا چرا یعنی تاچقدر....تو خونه ام باشیم‌یا ترس سیل زلزله یا قسط کرایه هی روزگار....,2020-07-27 19:21:51,-1,-1
139,17860859146762180,B-KXfX7DLk1,کرونا و بارندگی شدید .عید کوفتمون شد,2020-08-04 22:43:00,-1,-1
141,17861216854771820,B-KXfX7DLk1,بارون تو این شرایط کجاش خبر خوبیه😕کرونا تو محیط مرطوب ماندگاری بالاتری داره,2020-07-28 19:54:38,1,-1
142,17866611037701480,B-KXfX7DLk1,حالا ما چکار کنیم از کرونا بمونیم تو خونه ها یا ازسیل بیرون بیرون 😯,2020-08-01 09:08:20,-1,-1
143,17868243802672300,B-KXfX7DLk1,@azarijahromi  این صد گیگ نت رو دوباره تمدید کن وگرنه میرم بیرون کرونا بگیرما😂,2020-07-27 18:53:13,-1,0
144,17868925735666180,B-KXfX7DLk1,الان اگر میگفتن بارون کرونا رو از بین میبره تا سال ۱۴۰۰ بارون نمیومد. عه راستی ۱۴۰۰. کی بیاد اون روز....,2020-07-28 19:29:18,-1,-1
145,17876490622587140,B-KXfX7DLk1,حاجی کرونا اومد شما رفتی بابا دلمون برات تنگ میشه چی شد حاجی این پیگیری شکایات سرعت نت بخدا مخابرات نظارتی نداره یکم نظارت قط همین,2020-07-25 01:50:27,-1,-1
146,17878733506562340,B-KXfX7DLk1,شما هواشناسی هستی؟؟؟بجا مزه ریختن و کوول نشون دادن خودتون اداره همراه اول رو تعطیل کنین دور کاری بدین من ناقل شم...اگه پدرمادر من مبتلا بشن شماهم نقش دارین و امیدوارم خانوادتون هم بگیرن...تعطیل کن اقا مسخره ها...قاتل مردم شمایید ن کرونا...,2020-07-26 10:45:46,1,-1
147,17882339266547310,B-KXfX7DLk1,شیطون میگن میخوای نت مودم هارو قطع کنی .اینکار بکنی دیگه دوست ندارم میرم تو خیابون تو کرونا منو بخوره,2020-07-25 07:23:17,-1,-1
148,17880653179541100,B-KXfX7DLk1,"جناب وزیر
شما که به فکر مردم و ارتباطات پایدار مردم و خیر بارون هستید حواستون هست که تو همین شرکتهای زیرمجموعه در تهران کارمندانی بودن که تست کروناشون مثبت شده و حتی تو همین تهران فوتی هم داشتیم به خاطر کرونا؟ آیا به نظرتون سفر کاری برای توسعه های غیر فوتی و فوری وقتی جون کارمندا رو به خطر می ندازه نباید ممنوع بشه حتی اگر به شهرهای همسایه باشه!
در شرایطی که حتی نیروی پزشکی با توجه به اهمیت خطر موجود تو ساختمانها با ابزار و لباس لازم میان،احتیاج نیست که بین کارمندانی که توی ۱۵ روز عید -که یکی از غیرکارآمدترین زمانها توی سال کاریه- برای کارهای غیرضروری وادار به اومدن سر کار میشن، ماسک و وسایل ضدعفونی کننده توزیع بشه؟
کارمندا امید دارن به دوران بازنشستگی. اگر قرار باشه به خاطر شرایط موجود و از ترس جونشون خودشون تصمیم بگیرن بیخیال بازنشستگی بشن، به نظرتون بهتر نیست از دیدگاه سیاست هم که شده شما اعلام کنید که فعلا توی این شرایط تو خونه هاشون بمونن و مراقب خودشون و عزیزانشون باشن؟!",2020-07-22 19:32:30,-1,-1
149,17881439524556350,B-KXfX7DLk1,مثل اینکه اتفاقات سال۹۸آپدیت شده برگشتن....کرونا هم اضافه شده.....قبل مرحله اژدها هم شهاب سنگ داریم....,2020-07-25 07:23:09,-1,-1
150,17882272663550610,B-KXfX7DLk1,سیل بیا کرونا پاک میشه آقا وزیر 😐😐,2020-07-23 15:37:13,1,0
151,17920745347384260,B-KXfX7DLk1,کاش میشدصاحبنظران پزشکی میگفتن میدونستیم که آیا،بارش باران دررفع هرچندمقطعی ویروس کرونا تاثیرداره یانه؟چون من احساس میکنم برای رفعش تاثیرداره,2020-07-20 09:25:26,0,0
152,17929223899371270,B-KXfX7DLk1,جناب وزیر تمام کسانی که من باهاشون در ارتباطم هر کدوم به نحوی دارن کمک میکنن از روزی که کرونا وارد ایران شده تا همین الان بدون کوچکترین چشمداشتی...حالا شمام بیاید این بسته ۱۰۰ گیگ رو تا زمانی که قراره تو خونه بمونیم تمدید کنید والله من و خیلی مثه من کاسبیم و امسال با این اوضاع به وجود اومده در مغازه هامونو تخته کردیم  و توان خرید حجم اینترنت رو نداریم بسته رو تمدید کنید کمک بزرگی به من و امثال من کردید یاحق,2020-07-19 08:45:57,-1,-1
153,17903612782439620,B-KXfX7DLk1,حاجی سایر وزرا هم عین تو کار میکردن الان کرونا ریشه کن شده بود,2020-07-19 13:03:54,-1,-1
154,17921362417389210,B-KXfX7DLk1,ارتباط پایدار ؟؟ هه حاجی از بیست و دو اسفند اینترنتم قطعه هرچی هم شکایت میکنم میگن بخاطر کرونا هست برو تا نیمه دوم فروردین ... چی میگی پایدار چی چی,2020-07-25 02:25:52,0,-1
